1,Acheta-domestica-densovirus_taxid_185639.gbk,ID:YP_227599.1 |[Acheta domestica densovirus]||Acheta-domestica-densovirus_taxid_185639.gbk|Putative nonstructur..|642|NC_004290(5234):129-770:1 ^GeneID:5075922^ Acheta domesticus densovirus, complete genome.|neighbours:start(),ID:YP_227600.1(1)|neighbour_genes:start(),Putative nonstructur..|
142,Casphalia-extranea-densovirus_taxid_180586.gbk,ID:NP_694840.1 |[Casphalia extranea densovirus]||Casphalia-extranea-densovirus_taxid_180586.gbk|VP|2037|NC_004288(5002):2674-4710:1 ^GeneID:955437^ Casphalia extranea densovirus, complete genome.|neighbours:ID:NP_694839.1(1),end()|neighbour_genes:NS2,end()|
143,Cherax-quadricarinatus-densovirus_taxid_1642018.gbk,ID:YP_009134731.1 |[Cherax quadricarinatus densovirus]||Cherax-quadricarinatus-densovirus_taxid_1642018.gbk|NS3|912|NC_026943(6334):385-1296:1 ^GeneID:24248404^ Cherax quadricarinatus densovirus non-structural protein 3, non-structural protein 1 (NS1), non-structural protein 2 (NS2), and viral protein (VP) genes, complete cds.|neighbours:start(),ID:YP_009134732.1(1)|neighbour_genes:start(),NS1|
144,Cherax-quadricarinatus-densovirus_taxid_1642018.gbk,ID:YP_009134732.1 |[Cherax quadricarinatus densovirus]||Cherax-quadricarinatus-densovirus_taxid_1642018.gbk|NS1|1740|NC_026943(6334):1289-3028:1 ^GeneID:24248403^ Cherax quadricarinatus densovirus non-structural protein 3, non-structural protein 1 (NS1), non-structural protein 2 (NS2), and viral protein (VP) genes, complete cds.|neighbours:ID:YP_009134731.1(1),ID:YP_009134733.1(1)|neighbour_genes:NS3,NS2|
145,Cherax-quadricarinatus-densovirus_taxid_1642018.gbk,ID:YP_009134733.1 |[Cherax quadricarinatus densovirus]||Cherax-quadricarinatus-densovirus_taxid_1642018.gbk|NS2|918|NC_026943(6334):1296-2213:1 ^GeneID:24248401^ Cherax quadricarinatus densovirus non-structural protein 3, non-structural protein 1 (NS1), non-structural protein 2 (NS2), and viral protein (VP) genes, complete cds.|neighbours:ID:YP_009134732.1(1),ID:YP_009134734.1(-1)|neighbour_genes:NS1,VP|
146,Cherax-quadricarinatus-densovirus_taxid_1642018.gbk,ID:YP_009134734.1 |[Cherax quadricarinatus densovirus]||Cherax-quadricarinatus-densovirus_taxid_1642018.gbk|VP|2835|NC_026943(6334):3154-5988:-1 ^GeneID:24248402^ Cherax quadricarinatus densovirus non-structural protein 3, non-structural protein 1 (NS1), non-structural protein 2 (NS2), and viral protein (VP) genes, complete cds.|neighbours:ID:YP_009134733.1(1),end()|neighbour_genes:NS2,end()|
147,Chicken-parvovirus-ABU-P1_taxid_717641.gbk,ID:YP_009046818.1 |[Chicken parvovirus ABU-P1]|ABU-P1|Chicken-parvovirus-ABU-P1_taxid_717641.gbk|NS1|2085|NC_024452(5257):411-2495:1 ^GeneID:19738573^ Chicken parvovirus ABU-P1, complete genome.|neighbours:start(),ID:YP_009046819.1(1)|neighbour_genes:start(),NP1|
148,Chicken-parvovirus-ABU-P1_taxid_717641.gbk,ID:YP_009046819.1 |[Chicken parvovirus ABU-P1]|ABU-P1|Chicken-parvovirus-ABU-P1_taxid_717641.gbk|NP1|306|NC_024452(5257):2696-3001:1 ^GeneID:19738570^ Chicken parvovirus ABU-P1, complete genome.|neighbours:ID:YP_009046818.1(1),ID:YP_009046820.1(1)|neighbour_genes:NS1,VP1|
149,Chicken-parvovirus-ABU-P1_taxid_717641.gbk,ID:YP_009046820.1 |[Chicken parvovirus ABU-P1]|ABU-P1|Chicken-parvovirus-ABU-P1_taxid_717641.gbk|VP1|2028|NC_024452(5257):2998-5025:1 ^GeneID:19738571^ Chicken parvovirus ABU-P1, complete genome.|neighbours:ID:YP_009046819.1(1),ID:YP_009046821.1(1)|neighbour_genes:NP1,VP2|
150,Chicken-parvovirus-ABU-P1_taxid_717641.gbk,ID:YP_009046821.1 |[Chicken parvovirus ABU-P1]|ABU-P1|Chicken-parvovirus-ABU-P1_taxid_717641.gbk|VP2|1611|NC_024452(5257):3415-5025:1 ^GeneID:19738572^ Chicken parvovirus ABU-P1, complete genome.|neighbours:ID:YP_009046820.1(1),end()|neighbour_genes:VP1,end()|
151,Chipmunk-parvovirus_taxid_56820.gbk,ID:YP_009507375.1 |[Chipmunk parvovirus]||Chipmunk-parvovirus_taxid_56820.gbk|NS1|2136|NC_038543(5205):306-2441:1 ^GeneID:37618356^ Chipmunk parvovirus NS1, NS2, VP1, and VP2 genes, complete cds.|neighbours:start(),ID:YP_009507376.1(1)|neighbour_genes:start(),NS2|
152,Chipmunk-parvovirus_taxid_56820.gbk,ID:YP_009507376.1 |[Chipmunk parvovirus]||Chipmunk-parvovirus_taxid_56820.gbk|NS2|432|NC_038543(5205):1864-2295:1 ^GeneID:37618353^ Chipmunk parvovirus NS1, NS2, VP1, and VP2 genes, complete cds.|neighbours:ID:YP_009507375.1(1),ID:YP_009507377.1(1)|neighbour_genes:NS1,VP1|
153,Chipmunk-parvovirus_taxid_56820.gbk,ID:YP_009507377.1 |[Chipmunk parvovirus]||Chipmunk-parvovirus_taxid_56820.gbk|VP1|2490|NC_038543(5205):2619-5108:1 ^GeneID:37618354^ Chipmunk parvovirus NS1, NS2, VP1, and VP2 genes, complete cds.|neighbours:ID:YP_009507376.1(1),ID:YP_009507378.1(1)|neighbour_genes:NS2,VP2|
154,Chipmunk-parvovirus_taxid_56820.gbk,ID:YP_009507378.1 |[Chipmunk parvovirus]||Chipmunk-parvovirus_taxid_56820.gbk|VP2|1677|NC_038543(5205):3432-5108:1 ^GeneID:37618355^ Chipmunk parvovirus NS1, NS2, VP1, and VP2 genes, complete cds.|neighbours:ID:YP_009507377.1(1),end()|neighbour_genes:VP1,end()|
155,Culex-pipiens-densovirus_taxid_185638.gbk,ID:YP_002887624.1 |[Culex pipiens densovirus]||Culex-pipiens-densovirus_taxid_185638.gbk|NS-3|363|NC_012685(5759):437-799:1 ^GeneID:7872569^ Culex pipiens densovirus, complete genome.|neighbours:start(),ID:YP_002887625.1(1)|neighbour_genes:start(),NS-1|
156,Culex-pipiens-densovirus_taxid_185638.gbk,ID:YP_002887625.1 |[Culex pipiens densovirus]||Culex-pipiens-densovirus_taxid_185638.gbk|NS-1|1647|NC_012685(5759):1057-2756:1 ^GeneID:7872570^ |neighbours:ID:YP_002887624.1(1),ID:YP_002887626.1(1)|neighbour_genes:NS-3,NS-2|
157,Culex-pipiens-densovirus_taxid_185638.gbk,ID:YP_002887626.1 |[Culex pipiens densovirus]||Culex-pipiens-densovirus_taxid_185638.gbk|NS-2|825|NC_012685(5759):1109-1986:1 ^GeneID:7871899^ |neighbours:ID:YP_002887625.1(1),ID:YP_002887627.1(-1)|neighbour_genes:NS-1,VP1|
158,Culex-pipiens-densovirus_taxid_185638.gbk,ID:YP_002887627.1 |[Culex pipiens densovirus]||Culex-pipiens-densovirus_taxid_185638.gbk|VP1|2193|NC_012685(5759):2765-4957:-1 ^GeneID:7871900^ Culex pipiens densovirus, complete genome.|neighbours:ID:YP_002887626.1(1),end()|neighbour_genes:NS-2,end()|
159,Cutavirus_taxid_1867125.gbk,ID:YP_009508804.1 |[Cutavirus]|BR-337|Cutavirus_taxid_1867125.gbk|NS1|1980|NC_039050(4456):1-1980:1 ^GeneID:37620313^ Cutavirus strain BR-337 NS1, putative VP1, hypothetical protein, VP2, and hypothetical protein genes, complete cds.|neighbours:start(),ID:YP_009508805.1(1)|neighbour_genes:start(),putative VP1|
160,Cutavirus_taxid_1867125.gbk,ID:YP_009508805.1 |[Cutavirus]|BR-337|Cutavirus_taxid_1867125.gbk|putative VP1|2124|NC_039050(4456):1967-4456:1 ^GeneID:37620309^ |neighbours:ID:YP_009508804.1(1),ID:YP_009508806.1(1)|neighbour_genes:NS1,hypothetical protein|
161,Cutavirus_taxid_1867125.gbk,ID:YP_009508806.1 |[Cutavirus]|BR-337|Cutavirus_taxid_1867125.gbk|hypothetical protein|336|NC_039050(4456):2022-2357:1 ^GeneID:37620310^ Cutavirus strain BR-337 NS1, putative VP1, hypothetical protein, VP2, and hypothetical protein genes, complete cds.|neighbours:ID:YP_009508805.1(1),ID:YP_009508807.1(1)|neighbour_genes:putative VP1,VP2|
162,Cutavirus_taxid_1867125.gbk,ID:YP_009508807.1 |[Cutavirus]|BR-337|Cutavirus_taxid_1867125.gbk|VP2|1710|NC_039050(4456):2747-4456:1 ^GeneID:37620311^ Cutavirus strain BR-337 NS1, putative VP1, hypothetical protein, VP2, and hypothetical protein genes, complete cds.|neighbours:ID:YP_009508806.1(1),ID:YP_009508808.1(1)|neighbour_genes:hypothetical protein,hypothetical protein|
163,Cutavirus_taxid_1867125.gbk,ID:YP_009508808.1 |[Cutavirus]|BR-337|Cutavirus_taxid_1867125.gbk|hypothetical protein|279|NC_039050(4456):2763-3041:1 ^GeneID:37620312^ Cutavirus strain BR-337 NS1, putative VP1, hypothetical protein, VP2, and hypothetical protein genes, complete cds.|neighbours:ID:YP_009508807.1(1),end()|neighbour_genes:VP2,end()|
164,Danaus-plexippus-plexippus-iteravirus_taxid_1469956.gbk,ID:YP_009021036.1 |[Danaus plexippus plexippus iteravirus]||Danaus-plexippus-plexippus-iteravirus_taxid_1469956.gbk|Rep|2259|NC_023842(5006):360-2618:1 ^GeneID:18937717^ Danaus plexippus plexippus iteravirus isolate Granby, complete genome.|neighbours:start(),ID:YP_009021037.1(1)|neighbour_genes:start(),NS2|
165,Danaus-plexippus-plexippus-iteravirus_taxid_1469956.gbk,ID:YP_009021037.1 |[Danaus plexippus plexippus iteravirus]||Danaus-plexippus-plexippus-iteravirus_taxid_1469956.gbk|NS2|1356|NC_023842(5006):487-1842:1 ^GeneID:18937715^ Danaus plexippus plexippus iteravirus isolate Granby, complete genome.|neighbours:ID:YP_009021036.1(1),ID:YP_009021038.1(1)|neighbour_genes:Rep,cap|
166,Danaus-plexippus-plexippus-iteravirus_taxid_1469956.gbk,ID:YP_009021038.1 |[Danaus plexippus plexippus iteravirus]||Danaus-plexippus-plexippus-iteravirus_taxid_1469956.gbk|cap|2034|NC_023842(5006):2677-4710:1 ^GeneID:18937716^ Danaus plexippus plexippus iteravirus isolate Granby, complete genome.|neighbours:ID:YP_009021037.1(1),end()|neighbour_genes:NS2,end()|
167,Decapod-penstyldensovirus-1_taxid_1513224.gbk,ID:YP_003572960.1 |[Decapod penstyldensovirus 1]||Decapod-penstyldensovirus-1_taxid_1513224.gbk|hypothetical protein|1092|NC_002190(3909):594-1685:1 ^GeneID:1457863^ Infectious hypodermal and hematopoietic necrosis virus, complete genome.|neighbours:start(),ID:YP_003572961.1(1)|neighbour_genes:start(),non-structural prote..|
168,Decapod-penstyldensovirus-1_taxid_1513224.gbk,ID:YP_003572961.1 |[Decapod penstyldensovirus 1]||Decapod-penstyldensovirus-1_taxid_1513224.gbk|non-structural prote..|2001|NC_002190(3909):650-2650:1 ^GeneID:1457862^ Infectious hypodermal and hematopoietic necrosis virus, complete genome.|neighbours:ID:YP_003572960.1(1),ID:YP_003572962.1(1)|neighbour_genes:hypothetical protein,37 kDa coat protein|
169,Decapod-penstyldensovirus-1_taxid_1513224.gbk,ID:YP_003572962.1 |[Decapod penstyldensovirus 1]||Decapod-penstyldensovirus-1_taxid_1513224.gbk|37 kDa coat protein|990|NC_002190(3909):2592-3581:1 ^GeneID:1457864^ Infectious hypodermal and hematopoietic necrosis virus, complete genome.|neighbours:ID:YP_003572961.1(1),end()|neighbour_genes:non-structural prote..,end()|
170,Dendrolimus-punctatus-densovirus_taxid_292208.gbk,ID:YP_164339.1 |[Dendrolimus punctatus densovirus]||Dendrolimus-punctatus-densovirus_taxid_292208.gbk|NS1|2328|NC_006555(5039):328-2655:1 ^GeneID:3197256^ Dendrolimus punctatus densovirus, complete genome.|neighbours:start(),ID:YP_164340.1(1)|neighbour_genes:start(),NS2|
171,Dendrolimus-punctatus-densovirus_taxid_292208.gbk,ID:YP_164340.1 |[Dendrolimus punctatus densovirus]||Dendrolimus-punctatus-densovirus_taxid_292208.gbk|NS2|1362|NC_006555(5039):494-1855:1 ^GeneID:3197258^ Dendrolimus punctatus densovirus, complete genome.|neighbours:ID:YP_164339.1(1),ID:YP_164341.1(1)|neighbour_genes:NS1,VP|
172,Dendrolimus-punctatus-densovirus_taxid_292208.gbk,ID:YP_164341.1 |[Dendrolimus punctatus densovirus]||Dendrolimus-punctatus-densovirus_taxid_292208.gbk|VP|2007|NC_006555(5039):2745-4751:1 ^GeneID:3197257^ Dendrolimus punctatus densovirus, complete genome.|neighbours:ID:YP_164340.1(1),end()|neighbour_genes:NS2,end()|
173,Desmodus-rotundus-parvovirus_taxid_1926498.gbk,ID:YP_009328889.1 |[Desmodus rotundus parvovirus]|DRA25|Desmodus-rotundus-parvovirus_taxid_1926498.gbk|nonstructural protei..|2007|NC_032097(4284):652-2658:1 ^GeneID:30524046^ Desmodus rotundus parvovirus strain DRA25 nonstructural protein 1 and capsid protein 1 genes, complete cds.|neighbours:start(),ID:YP_009328890.1(1)|neighbour_genes:start(),capsid protein 1|
174,Desmodus-rotundus-parvovirus_taxid_1926498.gbk,ID:YP_009328890.1 |[Desmodus rotundus parvovirus]|DRA25|Desmodus-rotundus-parvovirus_taxid_1926498.gbk|capsid protein 1|1455|NC_032097(4284):2651-4105:1 ^GeneID:30524045^ Desmodus rotundus parvovirus strain DRA25 nonstructural protein 1 and capsid protein 1 genes, complete cds.|neighbours:ID:YP_009328889.1(1),end()|neighbour_genes:nonstructural protei..,end()|
175,Diaphorina-citri-densovirus_taxid_1776153.gbk,ID:YP_009256210.1 |[Diaphorina citri densovirus]||Diaphorina-citri-densovirus_taxid_1776153.gbk|putative nonstructur..|1299|NC_030296(5071):300-1598:1 ^GeneID:27963665^ Diaphorina citri densovirus, complete genome.|neighbours:start(),ID:YP_009256211.1(1)|neighbour_genes:start(),putative nonstructur..|
176,Diaphorina-citri-densovirus_taxid_1776153.gbk,ID:YP_009256211.1 |[Diaphorina citri densovirus]||Diaphorina-citri-densovirus_taxid_1776153.gbk|putative nonstructur..|2040|NC_030296(5071):338-2377:1 ^GeneID:27963662^ Diaphorina citri densovirus, complete genome.|neighbours:ID:YP_009256210.1(1),ID:YP_009256212.1(-1)|neighbour_genes:putative nonstructur..,putative structural ..|
177,Diaphorina-citri-densovirus_taxid_1776153.gbk,ID:YP_009256212.1 |[Diaphorina citri densovirus]||Diaphorina-citri-densovirus_taxid_1776153.gbk|putative structural ..|1767|NC_030296(5071):2402-4168:-1 ^GeneID:27963663^ Diaphorina citri densovirus, complete genome.|neighbours:ID:YP_009256211.1(1),ID:YP_009256213.1(-1)|neighbour_genes:putative nonstructur..,putative structural ..|
178,Diaphorina-citri-densovirus_taxid_1776153.gbk,ID:YP_009256213.1 |[Diaphorina citri densovirus]||Diaphorina-citri-densovirus_taxid_1776153.gbk|putative structural ..|618|NC_030296(5071):4149-4766:-1 ^GeneID:27963664^ Diaphorina citri densovirus, complete genome.|neighbours:ID:YP_009256212.1(-1),end()|neighbour_genes:putative structural ..,end()|
179,Diatraea-saccharalis-densovirus_taxid_72003.gbk,ID:NP_046812.1 |[Diatraea saccharalis densovirus]||Diatraea-saccharalis-densovirus_taxid_72003.gbk|nonstructural protei..|609|NC_001899(5941):700-1308:1 ^GeneID:1449607^ Diatraea saccharalis densovirus, complete genome.|neighbours:start(),ID:NP_046813.1(1)|neighbour_genes:start(),nonstructural protei..|
180,Diatraea-saccharalis-densovirus_taxid_72003.gbk,ID:NP_046813.1 |[Diatraea saccharalis densovirus]||Diatraea-saccharalis-densovirus_taxid_72003.gbk|nonstructural protei..|1638|NC_001899(5941):1315-2952:1 ^GeneID:1449608^ Diatraea saccharalis densovirus, complete genome.|neighbours:ID:NP_046812.1(1),ID:NP_046814.1(1)|neighbour_genes:nonstructural protei..,nonstructural protei..|
181,Diatraea-saccharalis-densovirus_taxid_72003.gbk,ID:NP_046814.1 |[Diatraea saccharalis densovirus]||Diatraea-saccharalis-densovirus_taxid_72003.gbk|nonstructural protei..|828|NC_001899(5941):1322-2149:1 ^GeneID:1449605^ Diatraea saccharalis densovirus, complete genome.|neighbours:ID:NP_046813.1(1),ID:NP_046815.1(-1)|neighbour_genes:nonstructural protei..,viral polypeptide VP..|
182,Diatraea-saccharalis-densovirus_taxid_72003.gbk,ID:NP_046815.1 |[Diatraea saccharalis densovirus]||Diatraea-saccharalis-densovirus_taxid_72003.gbk|viral polypeptide VP..|2430|NC_001899(5941):2982-5411:-1 ^GeneID:1449602^ Diatraea saccharalis densovirus, complete genome.|neighbours:ID:NP_046814.1(1),ID:NP_046816.1(-1)|neighbour_genes:nonstructural protei..,viral polypeptide VP..|
183,Diatraea-saccharalis-densovirus_taxid_72003.gbk,ID:NP_046816.1 |[Diatraea saccharalis densovirus]||Diatraea-saccharalis-densovirus_taxid_72003.gbk|viral polypeptide VP..|1599|NC_001899(5941):2982-4580:-1 ^GeneID:1449606^ Diatraea saccharalis densovirus, complete genome.|neighbours:ID:NP_046815.1(-1),ID:NP_046817.1(-1)|neighbour_genes:viral polypeptide VP..,viral polypeptide VP..|
184,Diatraea-saccharalis-densovirus_taxid_72003.gbk,ID:NP_046817.1 |[Diatraea saccharalis densovirus]||Diatraea-saccharalis-densovirus_taxid_72003.gbk|viral polypeptide VP..|1464|NC_001899(5941):2982-4445:-1 ^GeneID:1449603^ Diatraea saccharalis densovirus, complete genome.|neighbours:ID:NP_046816.1(-1),ID:NP_046818.1(-1)|neighbour_genes:viral polypeptide VP..,viral polypeptide VP..|
185,Diatraea-saccharalis-densovirus_taxid_72003.gbk,ID:NP_046818.1 |[Diatraea saccharalis densovirus]||Diatraea-saccharalis-densovirus_taxid_72003.gbk|viral polypeptide VP..|1317|NC_001899(5941):2982-4298:-1 ^GeneID:1449604^ Diatraea saccharalis densovirus, complete genome.|neighbours:ID:NP_046817.1(-1),end()|neighbour_genes:viral polypeptide VP..,end()|
186,Dromedary-camel-bocaparvovirus-1_taxid_2014603.gbk,ID:YP_009389292.1 |[Dromedary camel bocaparvovirus 1]||Dromedary-camel-bocaparvovirus-1_taxid_2014603.gbk|NS1|2094|NC_035186(5183):301-2394:1 ^GeneID:33349839^ Dromedary camel bocaparvovirus 1 isolate 54C-F NS1 (NS1), NP1 (NP1), VP1 (VP1), and VP2 (VP2) genes, complete cds.|neighbours:start(),ID:YP_009389293.1(1)|neighbour_genes:start(),NP1|
187,Dromedary-camel-bocaparvovirus-1_taxid_2014603.gbk,ID:YP_009389293.1 |[Dromedary camel bocaparvovirus 1]||Dromedary-camel-bocaparvovirus-1_taxid_2014603.gbk|NP1|660|NC_035186(5183):2433-3092:1 ^GeneID:33349836^ Dromedary camel bocaparvovirus 1 isolate 54C-F NS1 (NS1), NP1 (NP1), VP1 (VP1), and VP2 (VP2) genes, complete cds.|neighbours:ID:YP_009389292.1(1),ID:YP_009389294.1(1)|neighbour_genes:NS1,VP1|
188,Dromedary-camel-bocaparvovirus-1_taxid_2014603.gbk,ID:YP_009389294.1 |[Dromedary camel bocaparvovirus 1]||Dromedary-camel-bocaparvovirus-1_taxid_2014603.gbk|VP1|2043|NC_035186(5183):3079-5121:1 ^GeneID:33349837^ Dromedary camel bocaparvovirus 1 isolate 54C-F NS1 (NS1), NP1 (NP1), VP1 (VP1), and VP2 (VP2) genes, complete cds.|neighbours:ID:YP_009389293.1(1),ID:YP_009389295.1(1)|neighbour_genes:NP1,VP2|
189,Dromedary-camel-bocaparvovirus-1_taxid_2014603.gbk,ID:YP_009389295.1 |[Dromedary camel bocaparvovirus 1]||Dromedary-camel-bocaparvovirus-1_taxid_2014603.gbk|VP2|1608|NC_035186(5183):3514-5121:1 ^GeneID:33349838^ Dromedary camel bocaparvovirus 1 isolate 54C-F NS1 (NS1), NP1 (NP1), VP1 (VP1), and VP2 (VP2) genes, complete cds.|neighbours:ID:YP_009389294.1(1),end()|neighbour_genes:VP1,end()|
190,Dromedary-camel-bocaparvovirus-2_taxid_2014604.gbk,ID:YP_009389289.1 |[Dromedary camel bocaparvovirus 2]||Dromedary-camel-bocaparvovirus-2_taxid_2014604.gbk|NS1|2478|NC_035185(5189):316-2793:1 ^GeneID:33374371^ Dromedary camel bocaparvovirus 2 isolate 16C-F NS1 (NS1), NP1 (NP1), and VP2 (VP2) genes, complete cds.|neighbours:start(),ID:YP_009389290.1(1)|neighbour_genes:start(),NP1|
191,Dromedary-camel-bocaparvovirus-2_taxid_2014604.gbk,ID:YP_009389290.1 |[Dromedary camel bocaparvovirus 2]||Dromedary-camel-bocaparvovirus-2_taxid_2014604.gbk|NP1|522|NC_035185(5189):2666-3187:1 ^GeneID:33374369^ Dromedary camel bocaparvovirus 2 isolate 16C-F NS1 (NS1), NP1 (NP1), and VP2 (VP2) genes, complete cds.|neighbours:ID:YP_009389289.1(1),ID:YP_009389291.1(1)|neighbour_genes:NS1,VP2|
192,Dromedary-camel-bocaparvovirus-2_taxid_2014604.gbk,ID:YP_009389291.1 |[Dromedary camel bocaparvovirus 2]||Dromedary-camel-bocaparvovirus-2_taxid_2014604.gbk|VP2|1602|NC_035185(5189):3506-5107:1 ^GeneID:33374370^ Dromedary camel bocaparvovirus 2 isolate 16C-F NS1 (NS1), NP1 (NP1), and VP2 (VP2) genes, complete cds.|neighbours:ID:YP_009389290.1(1),end()|neighbour_genes:NP1,end()|
193,Dysaphis-plantaginea-densovirus_taxid_551224.gbk,ID:YP_009362129.1 |[Dysaphis plantaginea densovirus]||Dysaphis-plantaginea-densovirus_taxid_551224.gbk|putative non-structu..|2133|NC_034532(4981):174-2360:1 ^GeneID:37627435^ |neighbours:start(),ID:YP_009362130.1(1)|neighbour_genes:start(),putative non-structu..|
194,Dysaphis-plantaginea-densovirus_taxid_551224.gbk,ID:YP_009362130.1 |[Dysaphis plantaginea densovirus]||Dysaphis-plantaginea-densovirus_taxid_551224.gbk|putative non-structu..|1245|NC_034532(4981):238-1536:1 ^GeneID:37627434^ |neighbours:ID:YP_009362129.1(1),ID:YP_009362131.1(-1)|neighbour_genes:putative non-structu..,putative major struc..|
195,Dysaphis-plantaginea-densovirus_taxid_551224.gbk,ID:YP_009362131.1 |[Dysaphis plantaginea densovirus]||Dysaphis-plantaginea-densovirus_taxid_551224.gbk|putative major struc..|1854|NC_034532(4981):2491-4344:-1 ^GeneID:37627436^ Dysaphis plantaginea densovirus isolate 2-11-2002 putative non-structural proteins, putative major structural protein, and putative structural protein genes, complete cds.|neighbours:ID:YP_009362130.1(1),ID:YP_009362132.1(-1)|neighbour_genes:putative non-structu..,putative structural ..|
196,Dysaphis-plantaginea-densovirus_taxid_551224.gbk,ID:YP_009362132.1 |[Dysaphis plantaginea densovirus]||Dysaphis-plantaginea-densovirus_taxid_551224.gbk|putative structural ..|570|NC_034532(4981):4301-4870:-1 ^GeneID:37627437^ Dysaphis plantaginea densovirus isolate 2-11-2002 putative non-structural proteins, putative major structural protein, and putative structural protein genes, complete cds.|neighbours:ID:YP_009362131.1(-1),end()|neighbour_genes:putative major struc..,end()|
197,Eidolon-helvum-bat-parvovirus_taxid_1131483.gbk,ID:YP_005090504.1 |[Eidolon helvum (bat) parvovirus]||Eidolon-helvum-bat-parvovirus_taxid_1131483.gbk|putative non structu..|2079|NC_016744(5065):174-2252:1 ^GeneID:11763498^ Eidolon helvum parvovirus 1, complete genome.|neighbours:start(),ID:YP_005090505.1(1)|neighbour_genes:start(),putative capsid prot..|
198,Eidolon-helvum-bat-parvovirus_taxid_1131483.gbk,ID:YP_005090505.1 |[Eidolon helvum (bat) parvovirus]||Eidolon-helvum-bat-parvovirus_taxid_1131483.gbk|putative capsid prot..|2760|NC_016744(5065):2279-5038:1 ^^ Eidolon helvum parvovirus 1, complete genome.|neighbours:ID:YP_005090504.1(1),ID:YP_005090506.1(1)|neighbour_genes:putative non structu..,MARF|
199,Eidolon-helvum-bat-parvovirus_taxid_1131483.gbk,ID:YP_005090506.1 |[Eidolon helvum (bat) parvovirus]||Eidolon-helvum-bat-parvovirus_taxid_1131483.gbk|MARF|234|NC_016744(5065):2829-3062:1 ^GeneID:11546460^ Eidolon helvum parvovirus 1, complete genome.|neighbours:ID:YP_005090505.1(1),ID:YP_005090507.1(1)|neighbour_genes:putative capsid prot..,putative capsid prot..|
200,Eidolon-helvum-bat-parvovirus_taxid_1131483.gbk,ID:YP_005090507.1 |[Eidolon helvum (bat) parvovirus]||Eidolon-helvum-bat-parvovirus_taxid_1131483.gbk|putative capsid prot..|1635|NC_016744(5065):3404-5038:1 ^GeneID:11763500^ Eidolon helvum parvovirus 1, complete genome.|neighbours:ID:YP_005090506.1(1),end()|neighbour_genes:MARF,end()|
201,Equine-parvovirus-H_taxid_2079554.gbk,ID:YP_009552775.1 |[Equine parvovirus H]|D14|Equine-parvovirus-H_taxid_2079554.gbk|nonstructural protei..|1782|NC_040652(4743):1-1782:1 ^GeneID:41701850^ Equine parvovirus H strain D14 nonstructural protein and capsid protein genes, complete cds.|neighbours:start(),ID:YP_009552776.1(1)|neighbour_genes:start(),capsid protein|
202,Equine-parvovirus-H_taxid_2079554.gbk,ID:YP_009552776.1 |[Equine parvovirus H]|D14|Equine-parvovirus-H_taxid_2079554.gbk|capsid protein|2925|NC_040652(4743):1801-4725:1 ^GeneID:41701849^ Equine parvovirus H strain D14 nonstructural protein and capsid protein genes, complete cds.|neighbours:ID:YP_009552775.1(1),end()|neighbour_genes:nonstructural protei..,end()|
203,Eulipotyphla-protoparvovirus-1_taxid_2170148.gbk,ID:YP_009130650.1 |[Eulipotyphla protoparvovirus 1]|ZM38|Eulipotyphla-protoparvovirus-1_taxid_2170148.gbk|NS1|1920|NC_026815(4613):63-1982:1 ^GeneID:24092875^ Eulipotyphla protoparvovirus 1 NS1, VP1, VP2 genes for nonstructural protein, capsid protein VP1, capsid protein VP2, complete cds, strain: ZM38.|neighbours:start(),ID:YP_009130651.1(1)|neighbour_genes:start(),VP1|
204,Eulipotyphla-protoparvovirus-1_taxid_2170148.gbk,ID:YP_009130651.1 |[Eulipotyphla protoparvovirus 1]|ZM38|Eulipotyphla-protoparvovirus-1_taxid_2170148.gbk|VP1|2187|NC_026815(4613):1969-4405:1 ^GeneID:24092874^ |neighbours:ID:YP_009130650.1(1),ID:YP_009130652.1(1)|neighbour_genes:NS1,VP2|
205,Eulipotyphla-protoparvovirus-1_taxid_2170148.gbk,ID:YP_009130652.1 |[Eulipotyphla protoparvovirus 1]|ZM38|Eulipotyphla-protoparvovirus-1_taxid_2170148.gbk|VP2|1764|NC_026815(4613):2642-4405:1 ^GeneID:24092873^ Eulipotyphla protoparvovirus 1 NS1, VP1, VP2 genes for nonstructural protein, capsid protein VP1, capsid protein VP2, complete cds, strain: ZM38.|neighbours:ID:YP_009130651.1(1),end()|neighbour_genes:VP1,end()|
206,Feline-bocaparvovirus-2_taxid_1417756.gbk,ID:YP_008802580.1 |[Feline bocaparvovirus 2]||Feline-bocaparvovirus-2_taxid_1417756.gbk|NS1|2394|NC_022800(5479):320-2713:1 ^GeneID:17623013^ Feline bocavirus 2 isolate POR1, complete genome.|neighbours:start(),ID:YP_008802581.1(1)|neighbour_genes:start(),NP1|
207,Feline-bocaparvovirus-2_taxid_1417756.gbk,ID:YP_008802581.1 |[Feline bocaparvovirus 2]||Feline-bocaparvovirus-2_taxid_1417756.gbk|NP1|690|NC_022800(5479):2490-3179:1 ^GeneID:17623010^ Feline bocavirus 2 isolate POR1, complete genome.|neighbours:ID:YP_008802580.1(1),ID:YP_008802582.1(1)|neighbour_genes:NS1,VP1|
