1_BV1,108_av2,119_V2,1197_REn,120_V1,1307_hypothetical_protein,1312_V3_protein,1313_V2_protein,1329_1R2b,133_movement_protein,1331_AL5,1336_capsid,1337_putative_movement_pr..,1338_putative_replication..,1339_Rep,134_capsid_protein,135_replication_associat..,136_RepA,1375_V2,1445_hypothetical_protein,1683_AC5,169_orf6,171_orf7,19_AC4,194_V3,195_V2,197_C2,2_BC1,2062_BV1,2123_truncated_V2,2140_AC4,2214_hypothetical_protein,2241_C3,2354_V3,2355_V2,2361_hypothetical_protein,2367_AL2,242_AV3,267_movement_protein,285_hypothetical_protein,286_hypothetical_protein,2867_ORF_V2,2969_BV2,3030_V2,322_AC5,33_AV2,385_AC1,4_AC3,485_AC1,5_AC2,547_C5,575_AC5,676_AC4,7_AC4,729_movement_protein,776_V2,848_V2_protein,850_V3_protein,853_C3_protein,858_AV3_protein,87_V4,88_V2,89_V3,911_C4,923_C2,93_C3,939_C2
-1014.3309936523438,-588.96575927734375,-509.8247985839844,-613.79248046875,-991.1160888671875,-654.731201171875,-541.19073486328125,-670.18731689453125,-466.4064025878906,-506.1664733886719,-499.3598937988281,-1276.667724609375,-530.85693359375,-534.87652587890625,-1228.57275390625,-995.08587646484375,-1338.796630859375,-1032.7440185546875,-516.9066162109375,-538.99072265625,-534.16192626953125,-578.7496337890625,-554.11669921875,-510.4665832519531,-526.98980712890625,-541.33856201171875,-641.23126220703125,-1049.2755126953125,-1064.236328125,-460.7268981933594,-501.14569091796875,-778.76373291015625,-604.31646728515625,-508.3630065917969,-549.75555419921875,-512.8358154296875,-652.42999267578125,-599.03399658203125,-555.12158203125,-558.9703369140625,-577.31805419921875,-479.20941162109375,-587.03466796875,537.958984375,-531.4033203125,-565.38348388671875,-1392.0301513671875,-614.98529052734375,-756.4794921875,-616.468017578125,-732.3614501953125,-511.9078674316406,-508.5151672363281,-549.2313232421875,-521.7520751953125,-509.7724914550781,-709.49237060546875,-585.921875,-702.122314453125,-596.7506103515625,-511.2519226074219,-483.79638671875,-625.49371337890625,-462.20989990234375,-598.44964599609375,-556.29388427734375,-686.14569091796875
-999.4102783203125,-498.18499755859375,-471.3997497558594,-570.07867431640625,-999.9827880859375,-555.2322998046875,-460.2080383300781,-619.40643310546875,-416.91900634765625,-416.9677734375,-281.6451110839844,-1320.6956787109375,-431.2483825683594,-408.0797424316406,-1227.9827880859375,-1001.2391967773438,-1383.742431640625,-1041.5009765625,-458.07171630859375,-442.1593933105469,-461.4413757324219,-508.4886779785156,-442.36029052734375,-393.4042053222656,-430.3603515625,-475.0959777832031,-602.59820556640625,-1077.610595703125,-1040.897705078125,-354.7269287109375,-454.1177978515625,-734.0855712890625,-478.4957275390625,-434.9668273925781,-503.3802185058594,-388.0540466308594,-629.7784423828125,-572.36395263671875,-494.18505859375,-451.09967041015625,-586.184814453125,-455.8592224121094,-481.98760986328125,-531.4033203125,413.1524658203125,-507.8131408691406,-1380.3536376953125,-527.70343017578125,-778.66607666015625,-573.42962646484375,-679.16748046875,-440.52679443359375,-447.0128479003906,-517.50958251953125,-422.1434326171875,-398.51263427734375,-672.9322509765625,-533.2703857421875,-661.75189208984375,-496.4205322265625,-411.46441650390625,-395.6600646972656,-552.79571533203125,-370.6844482421875,-552.81890869140625,-547.55108642578125,-651.4449462890625
-1018.2172241210938,-68.51751708984375,-526.48870849609375,-615.6641845703125,-1053.1318359375,-627.70556640625,-507.0349426269531,-524.95782470703125,-417.5564880371094,-502.98626708984375,-444.81719970703125,-1319.09326171875,-495.0959777832031,-472.4932556152344,-1205.0283203125,-1049.91357421875,-1387.832275390625,-1022.6124877929688,-514.921630859375,-517.83709716796875,-529.6654052734375,-537.884765625,-496.75079345703125,-479.9884948730469,-487.054443359375,-512.5985107421875,-609.40203857421875,-1058.7220458984375,-1035.541259765625,-370.3814697265625,-479.8822326660156,-809.065185546875,-595.85357666015625,-493.57763671875,-523.86181640625,-430.72955322265625,-691.576416015625,-517.8919677734375,-544.9207763671875,-501.8353271484375,-535.9334716796875,-474.0372619628906,-535.31549072265625,-565.38348388671875,-507.8131408691406,490.61871337890625,-1399.571044921875,-587.642333984375,-754.627197265625,-594.252197265625,-706.6470947265625,-521.07745361328125,-515.87786865234375,-550.9703369140625,-498.7278137207031,-477.4006042480469,-678.62738037109375,-563.18621826171875,-680.42633056640625,-532.16204833984375,-499.94244384765625,-441.3146667480469,-618.8143310546875,-454.9880676269531,-603.66424560546875,-553.42523193359375,-663.77410888671875
-1547.4259033203125,-1406.287841796875,-1435.9169921875,-1028.0050048828125,-1526.5897216796875,-1412.18115234375,-1368.877197265625,-1410.9058837890625,-1395.1494140625,-1369.5927734375,-1405.9326171875,-1622.1650390625,-1364.138427734375,-1381.570068359375,-1564.0703125,-1555.1551513671875,-1295.388427734375,-1475.216796875,-1433.998291015625,-1387.6767578125,-1410.964599609375,-1383.9017333984375,-1338.616455078125,-1168.3560791015625,-1360.27099609375,-1411.24169921875,-1264.16748046875,-1511.7994384765625,-1525.310302734375,-1406.7568359375,-1376.08935546875,-1408.5118408203125,-1341.990966796875,-1393.8154296875,-1374.1854248046875,-1367.7796630859375,-1377.056640625,-1366.575927734375,-1386.78662109375,-1395.052001953125,-1376.864013671875,-1372.2479248046875,-1375.662353515625,-1392.0301513671875,-1380.3536376953125,-1399.571044921875,1562.2353515625,-1393.359130859375,-1093.971923828125,-1353.73388671875,-1436.6650390625,-1368.3126220703125,-1383.5684814453125,-1345.7451171875,-1340.049560546875,-1382.54541015625,-1424.2059326171875,-1399.85546875,-1340.7567138671875,-1388.8770751953125,-1351.288818359375,-1425.252685546875,-1401.661376953125,-1359.324951171875,-1410.3104248046875,-1353.33984375,-1425.7666015625
-945.63665771484375,-546.8826904296875,-539.35797119140625,-565.2313232421875,-969.74322509765625,-598.51434326171875,-558.5072021484375,-641.92608642578125,-487.29083251953125,-479.7299499511719,-465.9026794433594,-1314.486328125,-535.6617431640625,-471.8406982421875,-1217.8984375,-1007.765625,-1387.40087890625,-1077.3289794921875,-526.00701904296875,-471.4457702636719,-531.81317138671875,-522.44622802734375,-502.55328369140625,-477.0093078613281,-509.9008483886719,-537.72552490234375,-615.204833984375,-1095.08984375,-1054.4786376953125,-445.6414489746094,-494.4665832519531,-757.91033935546875,-549.774169921875,-494.7959289550781,-581.182861328125,-437.2076110839844,-662.79443359375,-591.8349609375,-544.3780517578125,-524.45062255859375,-617.68255615234375,-538.35589599609375,-526.51092529296875,-614.98529052734375,-527.70343017578125,-587.642333984375,-1393.359130859375,490.61871337890625,-780.34344482421875,-615.90338134765625,-694.863037109375,-520.37896728515625,-518.98980712890625,-568.92071533203125,-524.3974609375,-464.14434814453125,-753.51165771484375,-597.09503173828125,-683.97137451171875,-489.4485168457031,-475.6237487792969,-451.96728515625,-602.4229736328125,-462.5515441894531,-572.16912841796875,-565.57305908203125,-672.0128173828125
-1109.2962646484375,-763.1746826171875,-743.2772216796875,-228.09518432617188,-1071.306640625,-806.318603515625,-733.93316650390625,-787.21392822265625,-706.94915771484375,-710.08673095703125,-708.817138671875,-1342.903076171875,-744.3441162109375,-771.6199951171875,-1237.904296875,-1089.7279052734375,-625.56072998046875,-1128.7021484375,-757.69195556640625,-697.19512939453125,-750.49554443359375,-772.77947998046875,-714.75726318359375,-685.71484375,-718.58319091796875,-737.2161865234375,-513.2294921875,-1141.85546875,-1106.3720703125,-710.72650146484375,-719.54046630859375,-929.796875,-777.05938720703125,-753.77813720703125,-756.01995849609375,-720.93048095703125,-838.15155029296875,-773.04034423828125,-757.800048828125,-779.86492919921875,-750.1934814453125,-696.76129150390625,-749.125244140625,-756.4794921875,-778.66607666015625,-754.627197265625,-1093.971923828125,-780.34344482421875,796.177978515625,-777.62841796875,-846.95196533203125,-720.389404296875,-739.71051025390625,-766.7601318359375,-725.80511474609375,-695.97357177734375,-829.60797119140625,-750.7374267578125,-798.04095458984375,-746.64666748046875,-736.88677978515625,-703.79644775390625,-779.58685302734375,-681.12432861328125,-791.75762939453125,-731.5186767578125,-825.49920654296875
-976.42083740234375,-608.96551513671875,-551.8165283203125,-659.7969970703125,-972.553955078125,-668.81304931640625,-588.864013671875,-696.07672119140625,-525.32098388671875,-589.53240966796875,-512.20623779296875,-1298.2491455078125,-574.1016845703125,-526.19305419921875,-1244.484619140625,-996.5233154296875,-1325.66162109375,-1018.5125122070312,-577.29327392578125,-534.36029052734375,-584.161865234375,-587.09857177734375,-566.29925537109375,-547.38897705078125,-570.37872314453125,-557.2509765625,-646.2371826171875,-1053.669189453125,-1059.4378662109375,-534.11602783203125,-546.83843994140625,-800.18975830078125,-646.29718017578125,-538.518798828125,-600.79486083984375,-530.6649169921875,-655.51898193359375,-581.5802001953125,-554.1690673828125,-598.9241943359375,-692.69873046875,-545.57769775390625,-612.947265625,-616.468017578125,-573.42962646484375,-594.252197265625,-1353.73388671875,-615.90338134765625,-777.62841796875,580.9954833984375,-664.99462890625,-568.79595947265625,-569.8892822265625,-593.29620361328125,-557.03497314453125,-559.252685546875,-751.23016357421875,-628.560302734375,-712.25592041015625,-545.4517822265625,-528.5152587890625,-505.9671325683594,-657.052001953125,-522.10003662109375,-613.40924072265625,-612.25225830078125,-554.5469970703125
-1011.68017578125,-696.1875,-648.16357421875,-740.74810791015625,-1079.85009765625,-710.728759765625,-703.90289306640625,-758.53466796875,-646.6417236328125,-651.36102294921875,-632.2744140625,-1323.750244140625,-652.04278564453125,-655.77593994140625,-1269.3333740234375,-1037.4404296875,-1406.554931640625,-1096.05126953125,-649.1220703125,-646.732177734375,-674.9517822265625,-667.2994384765625,-632.27960205078125,-646.6256103515625,-695.83917236328125,-695.5577392578125,-721.385986328125,-1097.3115234375,-1107.28857421875,-612.01336669921875,-639.7862548828125,-706.67864990234375,-737.3404541015625,-674.79931640625,-718.42596435546875,-657.37786865234375,-713.127685546875,-677.58380126953125,-648.8214111328125,-663.8651123046875,-743.7313232421875,-680.25311279296875,-687.73248291015625,-732.3614501953125,-679.16748046875,-706.6470947265625,-1436.6650390625,-694.863037109375,-846.95196533203125,-664.99462890625,680.97747802734375,-570.1517333984375,-660.211669921875,-689.43212890625,-653.4638671875,-631.05902099609375,-832.60296630859375,-723.14361572265625,-748.43255615234375,-641.1455078125,-645.9271240234375,-621.31817626953125,-731.427734375,-616.7523193359375,-683.84100341796875,-678.64227294921875,-721.9359130859375
-976.4158935546875,-498.42413330078125,-447.7530212402344,-545.03485107421875,-979.32696533203125,-559.0162353515625,-492.7738342285156,-623.034912109375,-392.7065124511719,-454.6604309082031,-376.9880676269531,-1334.5894775390625,-401.6202697753906,-423.2031555175781,-1181.3341064453125,-1007.3041381835938,-1354.248046875,-1057.67578125,-424.4480285644531,-404.159423828125,-457.119140625,-494.0106201171875,-450.8614807128906,-399.31298828125,-403.9424743652344,-489.9423828125,-590.55657958984375,-1083.3990478515625,-1039.1328125,-377.8123474121094,-405.0323486328125,-774.89044189453125,-511.0845031738281,-452.272705078125,-555.13763427734375,-390.0541076660156,-606.9285888671875,-564.2078857421875,-464.06024169921875,-465.42633056640625,-581.83953857421875,-462.44354248046875,-481.9955749511719,-511.9078674316406,-440.52679443359375,-521.07745361328125,-1368.3126220703125,-520.37896728515625,-720.389404296875,-568.79595947265625,-570.1517333984375,404.54510498046875,-452.24609375,-508.0371398925781,-489.92828369140625,-426.2054443359375,-709.67236328125,-547.05438232421875,-646.1884765625,-480.33734130859375,-403.23333740234375,-393.0527038574219,-572.9019775390625,-389.7283020019531,-563.0350341796875,-518.07879638671875,-628.86029052734375
-996.655029296875,-534.35577392578125,-461.225341796875,-564.7542724609375,-1026.453369140625,-587.90411376953125,-472.3142395019531,-637.8812255859375,-403.8981628417969,-449.7724609375,-370.0735168457031,-1343.3677978515625,-454.0301208496094,-373.8406982421875,-1221.19677734375,-1020.411865234375,-1363.568603515625,-1065.3681640625,-472.504638671875,-406.7020568847656,-479.9158935546875,-506.6861877441406,-464.4896240234375,-394.3341979980469,-428.2691650390625,-462.6180114746094,-595.29345703125,-1073.9373779296875,-1034.1123046875,-360.89776611328125,-411.6396789550781,-722.41583251953125,-545.5093994140625,-457.1190490722656,-546.05206298828125,-392.4639587402344,-618.4090576171875,-556.317626953125,-508.6410217285156,-504.72418212890625,-633.57391357421875,-453.3811950683594,-483.7299499511719,-508.5151672363281,-447.0128479003906,-515.87786865234375,-1383.5684814453125,-518.98980712890625,-739.71051025390625,-569.8892822265625,-660.211669921875,-452.24609375,389.1298828125,-522.3408203125,-479.8096618652344,-416.8543701171875,-699.53582763671875,-577.70318603515625,-621.16729736328125,-495.6803894042969,-443.2067565917969,-381.42095947265625,-548.6895751953125,-385.0943298339844,-591.29327392578125,-546.424072265625,-617.338623046875
-989.37408447265625,-529.03857421875,-531.4678955078125,-613.05694580078125,-954.831787109375,-630.22540283203125,-544.22113037109375,-692.29803466796875,-459.8843994140625,-500.27569580078125,-451.3146667480469,-1278.4892578125,-467.9327392578125,-472.8514404296875,-1216.220703125,-995.54510498046875,-1322.489013671875,-1056.483154296875,-537.04461669921875,-507.2635803222656,-541.12255859375,-569.59613037109375,-493.3322448730469,-462.8428649902344,-461.6720275878906,-546.09381103515625,-615.73236083984375,-1070.28857421875,-1043.74267578125,-470.7804260253906,-458.24554443359375,-722.4561767578125,-526.52484130859375,-499.7981872558594,-584.5338134765625,-483.8628845214844,-652.7796630859375,-580.96563720703125,-514.2091064453125,-537.5130615234375,-656.5704345703125,-501.90704345703125,-534.35943603515625,-549.2313232421875,-517.50958251953125,-550.9703369140625,-1345.7451171875,-568.92071533203125,-766.7601318359375,-593.29620361328125,-689.43212890625,-508.0371398925781,-522.3408203125,485.74542236328125,-490.83758544921875,-467.36260986328125,-684.84783935546875,-581.12152099609375,-618.7833251953125,-544.71685791015625,-501.3997497558594,-454.50994873046875,-618.46429443359375,-433.66400146484375,-574.1461181640625,-508.6241149902344,-675.6177978515625
-1014.4989624023438,-512.21160888671875,-459.7659606933594,-565.55450439453125,-969.13677978515625,-534.2301025390625,-465.0084228515625,-589.75555419921875,-417.29083251953125,-352.8420104980469,-385.3599548339844,-1324.8330078125,-438.3813171386719,-408.16302490234375,-1205.2427978515625,-999.04180908203125,-1353.272705078125,-1016.699951171875,-456.5728454589844,-413.073974609375,-451.8362121582031,-533.44488525390625,-462.2877197265625,-397.6848449707031,-420.5764465332031,-470.5950012207031,-571.232177734375,-1055.13671875,-1036.286865234375,-397.2696228027344,-432.8096618652344,-752.29815673828125,-478.73480224609375,-463.46795654296875,-515.3802490234375,-431.1395263671875,-605.2774658203125,-527.92657470703125,-400.1839904785156,-496.48870849609375,-581.9263916015625,-429.86285400390625,-478.02923583984375,-521.7520751953125,-422.1434326171875,-498.7278137207031,-1340.049560546875,-524.3974609375,-725.80511474609375,-557.03497314453125,-653.4638671875,-489.92828369140625,-479.8096618652344,-490.83758544921875,402.8514099121094,-397.9433288574219,-611.67578125,-531.8582763671875,-650.3631591796875,-438.7333984375,-415.3581848144531,-408.2027587890625,-550.75439453125,-359.8380432128906,-571.9493408203125,-477.45849609375,-615.03863525390625
-996.06451416015625,-469.943359375,-420.9872131347656,-521.2943115234375,-963.259765625,-570.24700927734375,-441.9433288574219,-596.44781494140625,-336.0274353027344,-324.85797119140625,-305.7016906738281,-1320.7158203125,-389.57147216796875,-358.41790771484375,-1188.546142578125,-970.71697998046875,-1383.63134765625,-1032.174072265625,-368.9871520996094,-352.9189758300781,-419.83355712890625,-507.4006042480469,-405.2908020019531,-372.67999267578125,-375.5715026855469,-431.02874755859375,-579.7723388671875,-1053.832763671875,-1011.4610595703125,-270.1806945800781,-377.20416259765625,-745.60162353515625,-488.5161437988281,-446.8578796386719,-470.81982421875,-319.7202453613281,-585.6016845703125,-521.25274658203125,-452.14434814453125,-432.85784912109375,-574.68701171875,-350.9722595214844,-467.4006042480469,-509.7724914550781,-398.51263427734375,-477.4006042480469,-1382.54541015625,-464.14434814453125,-695.97357177734375,-559.252685546875,-631.05902099609375,-426.2054443359375,-416.8543701171875,-467.36260986328125,-397.9433288574219,287.61767578125,-695.12353515625,-523.40057373046875,-610.14410400390625,-452.774658203125,-374.6835021972656,-184.05865478515625,-517.66619873046875,-289.7367858886719,-523.60150146484375,-474.85791015625,-607.6661376953125
-1068.1346435546875,-670.21759033203125,-673.8016357421875,-723.55999755859375,-1058.87451171875,-748.44842529296875,-704.16888427734375,-730.56158447265625,-650.40606689453125,-652.844970703125,-682.16455078125,-1378.855224609375,-634.84539794921875,-709.684326171875,-1251.1810302734375,-1113.26611328125,-1348.368408203125,-1115.242431640625,-696.841796875,-685.64654541015625,-642.324951171875,-754.7528076171875,-680.40887451171875,-640.93316650390625,-668.40899658203125,-671.51605224609375,-754.3189697265625,-1146.47900390625,-1109.523193359375,-665.26953125,-701.646484375,-867.3419189453125,-671.1053466796875,-708.84039306640625,-684.62744140625,-640.8658447265625,-810.89837646484375,-732.820068359375,-736.8175048828125,-702.38153076171875,-689.7017822265625,-648.8675537109375,-700.27813720703125,-709.49237060546875,-672.9322509765625,-678.62738037109375,-1424.2059326171875,-753.51165771484375,-829.60797119140625,-751.23016357421875,-832.60296630859375,-709.67236328125,-699.53582763671875,-684.84783935546875,-611.67578125,-695.12353515625,735.9268798828125,-690.343017578125,-815.38934326171875,-690.67010498046875,-672.51513671875,-661.59539794921875,-737.90521240234375,-645.6668701171875,-776.71002197265625,-712.972412109375,-789.25640869140625
-994.97930908203125,-558.16546630859375,-537.8582763671875,-602.29351806640625,-1007.7232666015625,-609.208251953125,-520.16558837890625,-656.20562744140625,-468.9490966796875,-505.72998046875,-492.4453125,-1317.351806640625,-544.61785888671875,-523.64324951171875,-1193.309326171875,-998.43695068359375,-1390.553955078125,-1067.723388671875,-516.33734130859375,-551.2447509765625,-522.6630859375,-581.81207275390625,-535.0313720703125,-551.8140869140625,-519.0128173828125,-521.84332275390625,-637.14007568359375,-1070.634521484375,-1039.613037109375,-481.6413879394531,-497.2102966308594,-783.321044921875,-595.66448974609375,-547.706787109375,-548.36651611328125,-483.7503356933594,-661.3179931640625,-588.18756103515625,-569.990966796875,-549.86181640625,-629.75079345703125,-545.551025390625,-530.33984375,-585.921875,-533.2703857421875,-563.18621826171875,-1399.85546875,-597.09503173828125,-750.7374267578125,-628.560302734375,-723.14361572265625,-547.05438232421875,-577.70318603515625,-581.12152099609375,-531.8582763671875,-523.40057373046875,-690.343017578125,529.3516845703125,-684.23211669921875,-524.23016357421875,-465.9540710449219,-498.5099792480469,-600.2935791015625,-507.4661560058594,-578.95428466796875,-573.44378662109375,-706.7943115234375
-1053.4781494140625,-672.016357421875,-677.85784912109375,-728.72503662109375,-1011.3727416992188,-750.22406005859375,-654.33935546875,-737.77655029296875,-649.49169921875,-639.3614501953125,-598.6463623046875,-1350.42236328125,-619.0579833984375,-631.44921875,-1259.204833984375,-1048.6962890625,-1359.4052734375,-1041.0955810546875,-664.16632080078125,-657.57861328125,-674.60284423828125,-644.77960205078125,-619.60400390625,-606.49676513671875,-645.46759033203125,-674.10076904296875,-737.87890625,-1101.679443359375,-1048.355224609375,-610.01336669921875,-606.9329833984375,-824.8223876953125,-679.64849853515625,-661.03826904296875,-649.6484375,-602.1217041015625,-702.01092529296875,-657.3211669921875,-688.85931396484375,-697.534912109375,-746.83526611328125,-628.651611328125,-688.6016845703125,-702.122314453125,-661.75189208984375,-680.42633056640625,-1340.7567138671875,-683.97137451171875,-798.04095458984375,-712.25592041015625,-748.43255615234375,-646.1884765625,-621.16729736328125,-618.7833251953125,-650.3631591796875,-610.14410400390625,-815.38934326171875,-684.23211669921875,679.97943115234375,-695.702392578125,-601.4564208984375,-638.509765625,-699.2716064453125,-592.581787109375,-719.4508056640625,-597.45111083984375,-720.36859130859375
-983.048828125,-538.49224853515625,-510.79473876953125,-620.63958740234375,-1012.1946411132812,-552.40447998046875,-519.93798828125,-656.44573974609375,-427.2492980957031,-429.326904296875,-398.1647033691406,-1325.42041015625,-489.19537353515625,-441.10052490234375,-1177.59130859375,-1007.59130859375,-1372.1337890625,-1042.304443359375,-473.52899169921875,-474.5583801269531,-445.5592041015625,-493.6689758300781,-451.9920654296875,-432.903076171875,-449.9902648925781,-498.7923583984375,-637.3800048828125,-1077.352294921875,-997.792724609375,-413.2450866699219,-406.71575927734375,-764.236572265625,-515.0155029296875,-496.1168518066406,-538.8604736328125,-406.233642578125,-622.233642578125,-541.92633056640625,-525.6409912109375,-530.465576171875,-622.9700927734375,-489.6653137207031,-418.88275146484375,-596.7506103515625,-496.4205322265625,-532.16204833984375,-1388.8770751953125,-489.4485168457031,-746.64666748046875,-545.4517822265625,-641.1455078125,-480.33734130859375,-495.6803894042969,-544.71685791015625,-438.7333984375,-452.774658203125,-690.67010498046875,-524.23016357421875,-695.702392578125,427.2666931152344,-452.88006591796875,-405.4245910644531,-629.18218994140625,-437.61163330078125,-543.080078125,-522.35687255859375,-650.1005859375
-1016.0023193359375,-468.14349365234375,-462.31072998046875,-515.97259521484375,-1023.0879516601562,-588.31402587890625,-439.5140075683594,-608.5797119140625,-393.0898742675781,-390.2692565917969,-331.29180908203125,-1309.5926513671875,-404.7056884765625,-382.87646484375,-1199.45947265625,-1022.8488159179688,-1379.65966796875,-1031.459716796875,-464.6524658203125,-372.25054931640625,-434.2462158203125,-526.44354248046875,-416.74725341796875,-382.2656555175781,-321.0810546875,-438.7552185058594,-601.771484375,-1026.3740234375,-1016.3062744140625,-319.26959228515625,-403.92034912109375,-765.4293212890625,-477.0163879394531,-405.51397705078125,-503.1190490722656,-362.4639892578125,-592.6064453125,-533.77142333984375,-468.2080078125,-452.6861572265625,-577.36138916015625,-416.33734130859375,-470.6410217285156,-511.2519226074219,-411.46441650390625,-499.94244384765625,-1351.288818359375,-475.6237487792969,-736.88677978515625,-528.5152587890625,-645.9271240234375,-403.23333740234375,-443.2067565917969,-501.3997497558594,-415.3581848144531,-374.6835021972656,-672.51513671875,-465.9540710449219,-601.4564208984375,-452.88006591796875,374.4193420410156,-356.680908203125,-549.66534423828125,-375.0943298339844,-535.0579833984375,-513.64678955078125,-614.2725830078125
-976.71112060546875,-453.4245300292969,-370.1380920410156,-534.50994873046875,-993.79620361328125,-520.8818359375,-402.87823486328125,-601.42431640625,-284.0929870605469,-349.9673156738281,-233.02259826660156,-1328.5400390625,-387.3944396972656,-341.76629638671875,-1187.45458984375,-992.33935546875,-1404.71044921875,-1052.7108154296875,-348.1380920410156,-319.2236022949219,-383.42449951171875,-463.5953674316406,-360.5099182128906,-327.7662658691406,-351.7663269042969,-411.4209899902344,-545.4244384765625,-1077.62548828125,-1012.5401611328125,-188.30996704101562,-326.4418029785156,-756.94622802734375,-508.5099792480469,-414.68084716796875,-458.5099182128906,-252.0930633544922,-613.42437744140625,-529.5953369140625,-441.5954284667969,-409.27740478515625,-521.96722412109375,-391.5954284667969,-434.1380920410156,-483.79638671875,-395.6600646972656,-441.3146667480469,-1425.252685546875,-451.96728515625,-703.79644775390625,-505.9671325683594,-621.31817626953125,-393.0527038574219,-381.42095947265625,-454.50994873046875,-408.2027587890625,-184.05865478515625,-661.59539794921875,-498.5099792480469,-638.509765625,-405.4245910644531,-356.680908203125,174.97572326660156,-517.3829345703125,-246.3054656982422,-521.424560546875,-503.22357177734375,-601.42449951171875
-1026.2435302734375,-566.5823974609375,-562.6895751953125,-605.99365234375,-1000.0722045898438,-668.31195068359375,-573.64593505859375,-573.41632080078125,-505.79534912109375,-582.443359375,-526.98797607421875,-1308.31396484375,-576.9896240234375,-579.24822998046875,-1200.0750732421875,-1040.13232421875,-1356.21142578125,-1044.5233154296875,-554.64447021484375,-551.4456787109375,-580.1617431640625,-592.60174560546875,-575.53240966796875,-584.86114501953125,-546.75421142578125,-519.451904296875,-673.686279296875,-1066.7244873046875,-1104.929931640625,-517.40234375,-582.70556640625,-811.73828125,-631.48883056640625,-577.07647705078125,-527.89190673828125,-525.57940673828125,-661.38616943359375,-675.963134765625,-574.1007080078125,-603.3189697265625,-610.44842529296875,-557.64581298828125,-610.0093994140625,-625.49371337890625,-552.79571533203125,-618.8143310546875,-1401.661376953125,-602.4229736328125,-779.58685302734375,-657.052001953125,-731.427734375,-572.9019775390625,-548.6895751953125,-618.46429443359375,-550.75439453125,-517.66619873046875,-737.90521240234375,-600.2935791015625,-699.2716064453125,-629.18218994140625,-549.66534423828125,-517.3829345703125,576.69183349609375,-531.46612548828125,-661.44720458984375,-605.2958984375,-692.25555419921875
-993.49627685546875,-464.1416931152344,-420.17974853515625,-524.55157470703125,-978.95355224609375,-510.9233703613281,-416.2175598144531,-586.3389892578125,-293.7003173828125,-353.1045227050781,-226.8517608642578,-1286.953125,-363.5177917480469,-321.37677001953125,-1218.0386962890625,-990.75225830078125,-1370.953125,-1042.209716796875,-337.1470642089844,-320.4311218261719,-384.0088806152344,-442.00885009765625,-382.3399658203125,-231.29544067382812,-359.6117248535156,-416.9880065917969,-536.6842041015625,-1086.58154296875,-1029.8682861328125,-204.03350830078125,-302.21759033203125,-730.752685546875,-487.75274658203125,-399.8380432128906,-485.05267333984375,-252.1650390625,-580.20977783203125,-462.5817565917969,-392.82049560546875,-459.09429931640625,-551.46612548828125,-386.8126220703125,-430.3807067871094,-462.20989990234375,-370.6844482421875,-454.9880676269531,-1359.324951171875,-462.5515441894531,-681.12432861328125,-522.10003662109375,-616.7523193359375,-389.7283020019531,-385.0943298339844,-433.66400146484375,-359.8380432128906,-289.7367858886719,-645.6668701171875,-507.4661560058594,-592.581787109375,-437.61163330078125,-375.0943298339844,-246.3054656982422,-531.46612548828125,187.14175415039062,-507.4244384765625,-471.3599853515625,-559.837890625
-977.7034912109375,-615.79705810546875,-616.46539306640625,-676.03961181640625,-1030.481689453125,-634.40350341796875,-599.858154296875,-688.0579833984375,-517.689208984375,-545.79803466796875,-526.9881591796875,-1315.6002197265625,-582.9482421875,-518.45159912109375,-1208.723388671875,-1025.3929443359375,-1371.6614990234375,-1036.151123046875,-574.37884521484375,-552.12127685546875,-581.9228515625,-589.056884765625,-541.3466796875,-545.92388916015625,-546.10186767578125,-566.253173828125,-656.14569091796875,-1082.9486083984375,-1006.922119140625,-536.18408203125,-540.53466796875,-803.3662109375,-614.1910400390625,-575.8582763671875,-598.82147216796875,-516.1221923828125,-668.94940185546875,-615.1666259765625,-587.46673583984375,-569.12139892578125,-691.4239501953125,-546.42742919921875,-566.64361572265625,-598.44964599609375,-552.81890869140625,-603.66424560546875,-1410.3104248046875,-572.16912841796875,-791.75762939453125,-613.40924072265625,-683.84100341796875,-563.0350341796875,-591.29327392578125,-574.1461181640625,-571.9493408203125,-523.60150146484375,-776.71002197265625,-578.95428466796875,-719.4508056640625,-543.080078125,-535.0579833984375,-521.424560546875,-661.44720458984375,-507.4244384765625,576.69183349609375,-618.11907958984375,-659.905517578125
