1,Ashy-storm-petrel-gyrovirus_taxid_2249930.gbk,ID:YP_009553240.1 |[Ashy storm petrel gyrovirus]||Ashy-storm-petrel-gyrovirus_taxid_2249930.gbk|hypothetical protein|309|NC_040720(2394):200-508:1 ^GeneID:41702251^ Ashy storm petrel gyrovirus isolate a12a1_528, complete genome.|neighbours:start(),ID:YP_009553241.1(1)|neighbour_genes:start(),VP2|
145,Torque-teno-sus-virus-k2a_taxid_1968861.gbk,ID:YP_004021925.1 |[Torque teno sus virus k2a]||Torque-teno-sus-virus-k2a_taxid_1968861.gbk|ORF2|207|NC_014092(2735):393-599:1 ^GeneID:9086743^ Torque teno sus virus k2a isolate 2p, complete genome.|neighbours:ID:YP_004021924.1(1),ID:YP_004021926.1(1)|neighbour_genes:ORF3,ORF1|
146,Torque-teno-sus-virus-k2a_taxid_1968861.gbk,ID:YP_004021926.1 |[Torque teno sus virus k2a]||Torque-teno-sus-virus-k2a_taxid_1968861.gbk|ORF1|1875|NC_014092(2735):476-2350:1 ^GeneID:9086742^ Torque teno sus virus k2a isolate 2p, complete genome.|neighbours:ID:YP_004021925.1(1),end()|neighbour_genes:ORF2,end()|
147,Torque-teno-sus-virus-k2b_taxid_1239832.gbk,ID:YP_009505799.1 |[Torque teno sus virus k2b]||Torque-teno-sus-virus-k2b_taxid_1239832.gbk|ORF3|675|NC_038363(2899):399-2399:1 ^GeneID:37616729^ |neighbours:start(),ID:YP_009505800.1(1)|neighbour_genes:start(),ORF2|
148,Torque-teno-sus-virus-k2b_taxid_1239832.gbk,ID:YP_009505800.1 |[Torque teno sus virus k2b]||Torque-teno-sus-virus-k2b_taxid_1239832.gbk|ORF2|243|NC_038363(2899):399-641:1 ^GeneID:37616727^ Torque teno sus virus k2b isolate 38E23, complete genome.|neighbours:ID:YP_009505799.1(1),ID:YP_009505801.1(1)|neighbour_genes:ORF3,ORF1|
149,Torque-teno-sus-virus-k2b_taxid_1239832.gbk,ID:YP_009505801.1 |[Torque teno sus virus k2b]||Torque-teno-sus-virus-k2b_taxid_1239832.gbk|ORF1|1893|NC_038363(2899):530-2422:1 ^GeneID:37616726^ Torque teno sus virus k2b isolate 38E23, complete genome.|neighbours:ID:YP_009505800.1(1),ID:YP_009505802.1(1)|neighbour_genes:ORF2,ORF1/1|
150,Torque-teno-sus-virus-k2b_taxid_1239832.gbk,ID:YP_009505802.1 |[Torque teno sus virus k2b]||Torque-teno-sus-virus-k2b_taxid_1239832.gbk|ORF1/1|567|NC_038363(2899):530-2422:1 ^GeneID:37616726^ |neighbours:ID:YP_009505801.1(1),end()|neighbour_genes:ORF1,end()|
151,Torque-teno-tupaia-virus_taxid_687381.gbk,ID:YP_009505744.1 |[Torque teno tupaia virus]||Torque-teno-tupaia-virus_taxid_687381.gbk|hypothetical protein|645|NC_038348(2199):343-1923:1 ^GeneID:37616658^ |neighbours:start(),ID:YP_009505745.1(1)|neighbour_genes:start(),hypothetical protein|
152,Torque-teno-tupaia-virus_taxid_687381.gbk,ID:YP_009505745.1 |[Torque teno tupaia virus]||Torque-teno-tupaia-virus_taxid_687381.gbk|hypothetical protein|180|NC_038348(2199):343-522:1 ^GeneID:37616656^ Torque teno tupaia virus ORF3, ORF2, ORF1 genes for hypothetical proteins, complete cds, isolate: Tbc-TTV14.|neighbours:ID:YP_009505744.1(1),ID:YP_009505746.1(1)|neighbour_genes:hypothetical protein,hypothetical protein|
153,Torque-teno-tupaia-virus_taxid_687381.gbk,ID:YP_009505746.1 |[Torque teno tupaia virus]||Torque-teno-tupaia-virus_taxid_687381.gbk|hypothetical protein|1509|NC_038348(2199):432-1940:1 ^GeneID:37616657^ Torque teno tupaia virus ORF3, ORF2, ORF1 genes for hypothetical proteins, complete cds, isolate: Tbc-TTV14.|neighbours:ID:YP_009505745.1(1),end()|neighbour_genes:hypothetical protein,end()|
154,Torque-teno-zalophus-virus-1_taxid_1218490.gbk,ID:YP_002640215.1 |[Torque teno zalophus virus 1]||Torque-teno-zalophus-virus-1_taxid_1218490.gbk|Orf2|420|NC_012126(2140):225-644:1 ^GeneID:7557434^ California sea lion anellovirus, complete genome.|neighbours:start(),ID:YP_002640216.1(1)|neighbour_genes:start(),Orf1|
155,Torque-teno-zalophus-virus-1_taxid_1218490.gbk,ID:YP_002640216.1 |[Torque teno zalophus virus 1]||Torque-teno-zalophus-virus-1_taxid_1218490.gbk|Orf1|1410|NC_012126(2140):496-1905:1 ^GeneID:7557433^ California sea lion anellovirus, complete genome.|neighbours:ID:YP_002640215.1(1),ID:YP_002640217.1(1)|neighbour_genes:Orf2,Orf3|
156,Torque-teno-zalophus-virus-1_taxid_1218490.gbk,ID:YP_002640217.1 |[Torque teno zalophus virus 1]||Torque-teno-zalophus-virus-1_taxid_1218490.gbk|Orf3|489|NC_012126(2140):1508-1996:1 ^GeneID:7557432^ California sea lion anellovirus, complete genome.|neighbours:ID:YP_002640216.1(1),end()|neighbour_genes:Orf1,end()|
