Rhesus-macaque-parvovirus_taxid_119756.gbk	-	-	-	-	-	-	ID:YP_009507371.1,	ID:YP_009507372.1,	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Rhinolophus-pusillus-bocaparvovirus-1_taxid_2053079.gbk	-	-	-	-	-	-	-	ID:YP_009552697.1,	ID:YP_009552695.1,	-	-	-	-	-	-	-	-	-	-	-	ID:YP_009552696.1,	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Rhinolophus-pusillus-bocaparvovirus-2_taxid_2053080.gbk	-	-	-	-	-	-	-	ID:YP_009553049.1,	ID:YP_009553047.1,	-	-	-	-	-	-	-	-	-	-	-	ID:YP_009553048.1,	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Rhinolophus-sinicus-bocaparvovirus_taxid_1911555.gbk	-	-	-	-	-	-	-	-	ID:YP_009315890.1,ID:YP_009315891.1,	-	-	-	-	-	-	-	-	-	-	ID:YP_009315893.1,	ID:YP_009315892.1,	ID:YP_009315894.1,	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Rousettus-leschenaultii-bocaparvovirus-1_taxid_2053082.gbk	-	-	-	-	-	-	-	-	ID:YP_009553050.1,	-	-	-	-	-	-	-	-	-	-	ID:YP_009553052.1,	ID:YP_009553051.1,	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Sea-otter-parvovirus-1_taxid_1882382.gbk	-	-	-	-	-	-	-	ID:YP_009272691.1,	-	ID:YP_009272692.1,	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	ID:YP_009272690.1,	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Sesavirus-CSL10538_taxid_1519097.gbk	-	-	-	-	-	-	ID:YP_009116876.1,	-	-	-	-	-	-	-	-	-	-	-	-	ID:YP_009116877.1,	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Sibine-fusca-densovirus_taxid_1217821.gbk	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	ID:YP_006576513.1,	ID:YP_006576514.1,	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Simian-parvovirus_taxid_31598.gbk	-	-	-	-	-	-	ID:YP_009507368.1,	ID:YP_009507369.1,	-	ID:YP_009507370.1,	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Skunk-amdoparvovirus_taxid_1961072.gbk	-	-	-	-	-	-	-	-	-	ID:YP_009361880.1,ID:YP_009361881.1,	-	-	-	-	-	-	ID:YP_009361877.1,	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	ID:YP_009361878.1,	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Slow-loris-parvovirus-1_taxid_1581151.gbk	-	-	-	-	-	-	ID:YP_009111339.1,	ID:YP_009111340.1,	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Snake-adeno-associated-virus_taxid_252602.gbk	-	-	-	-	-	-	ID:YP_068093.1,	ID:YP_068094.1,	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Solenopsis-invicta-densovirus_taxid_1414671.gbk	-	ID:YP_008766863.1,	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	ID:YP_008766860.1,	ID:YP_008766864.1,	-
Tetraparvovirus-sp_taxid_1908804.gbk	-	-	-	-	-	-	ID:YP_009315886.1,	ID:YP_009315887.1,	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Turkey-parvovirus-1078_taxid_740933.gbk	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	ID:YP_009046828.1,ID:YP_009046829.1,	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	ID:YP_009046826.1,
Turkey-parvovirus-260_taxid_740934.gbk	-	-	-	-	-	-	-	-	ID:YP_009507346.1,	-	-	-	-	-	-	-	-	-	-	-	-	ID:YP_009507348.1,ID:YP_009507349.1,	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Ungulate-bocaparvovirus-6_taxid_1864484.gbk	-	-	-	-	-	-	-	ID:YP_009259491.1,	ID:YP_009259490.1,	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Ungulate-tetraparvovirus-1_taxid_1511914.gbk	-	-	-	-	-	-	ID:YP_009175068.1,	ID:YP_009175069.1,	-	ID:YP_009175070.1,	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Ungulate-tetraparvovirus-3_taxid_1511916.gbk	-	-	-	-	-	-	ID:YP_009389278.1,	ID:YP_009389279.1,	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Wuharv-parvovirus-1_taxid_1245561.gbk	-	-	-	-	-	-	-	ID:YP_009508803.1,	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	ID:YP_009508802.1,	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
